-0.17024867236614227,-0.24270498752593994
-0.18765732645988464,-0.24803566932678223
-0.23301371932029724,-0.2752869129180908
-0.1818375289440155,-0.20075321197509766
-0.19086633622646332,-0.35076630115509033
-0.18236489593982697,-0.12100207805633545
-0.16785269975662231,-0.35382890701293945
-0.2751195728778839,-0.3574005365371704
-0.3384443521499634,-0.34189391136169434
-0.2696567475795746,-0.1417236328125
-0.15830855071544647,-0.3388864994049072
-0.37837159633636475,-0.4380371570587158
-0.46891170740127563,-0.42430615425109863
-0.2973296046257019,-0.362157940864563
-0.13963784277439117,-0.25874245166778564
-0.11611062288284302,-0.27634894847869873
-0.20281873643398285,-0.2297745943069458
-0.2010292112827301,-0.25175321102142334
-0.1626460999250412,-0.34640634059906006
-0.5310533046722412,-0.4538044333457947
-0.4060673117637634,-0.25570690631866455
-0.2929915189743042,-0.35728585720062256
-0.21830986440181732,-0.258081316947937
-0.1655147820711136,-0.24325323104858398
-0.3504224717617035,-0.38154757022857666
-0.3190551698207855,-0.422879159450531
-0.30955812335014343,-0.05787646770477295
-0.2986411154270172,-0.2838512659072876
-0.18685726821422577,-0.2876722812652588
-0.172491192817688,-0.17617511749267578
-0.2123493254184723,-0.3506838083267212
-0.18619999289512634,-0.2970736026763916
-0.18073977530002594,-0.24064552783966064
-0.34908899664878845,-0.42133986949920654
-0.3376498818397522,-0.20152056217193604
-0.3057760000228882,-0.33535659313201904
-0.27484917640686035,-0.34988367557525635
-0.3375742435455322,-0.154388427734375
-0.45248082280158997,-0.36910688877105713
-0.33742713928222656,-0.05187523365020752
-0.18404443562030792,-0.06783640384674072
-0.23557408154010773,-0.13919520378112793
-0.3192632794380188,-0.36008012294769287
-0.14605054259300232,-0.1747678518295288
-0.16371425986289978,-0.15408384799957275
-0.18814194202423096,-0.13095951080322266
-0.1605079174041748,-0.1943674087524414
-0.30685216188430786,-0.39637142419815063
-0.33415940403938293,-0.12169933319091797
-0.3946040868759155,-0.3206406831741333
-0.24643205106258392,-0.2651209831237793
-0.17802958190441132,-0.14347374439239502
-0.14619885385036469,-0.11675643920898438
-0.28947439789772034,-0.4128485321998596
-0.26581525802612305,-0.31858038902282715
-0.2568102180957794,-0.30386054515838623
-0.2526680827140808,-0.27091217041015625
-0.113883376121521,-0.08486759662628174
-0.27220088243484497,-0.3634546995162964
-0.17966791987419128,-0.3170914649963379
-0.3405362665653229,-0.3774226903915405
-0.1689702272415161,-0.35726940631866455
-0.28378620743751526,-0.3252377510070801
-0.37779921293258667,-0.38606518507003784
-0.36004817485809326,-0.37539148330688477
-0.23086173832416534,-0.2992788553237915
-0.17990180850028992,-0.09298253059387207
-0.23752833902835846,-0.3485487699508667
-0.16267499327659607,-0.08851158618927002
-0.3166380822658539,-0.1712350845336914
-0.29296401143074036,-0.31940340995788574
-0.19760489463806152,-0.32340705394744873
-0.5178471803665161,-0.44238054752349854
-0.18247655034065247,-0.13126826286315918
-0.13002875447273254,-0.08865928649902344
-0.18757353723049164,-0.24327623844146729
-0.2952190041542053,-0.1907409429550171
-0.16438442468643188,-0.19422852993011475
-0.32280299067497253,-0.028711557388305664
-0.2349969446659088,-0.28964948654174805
-0.21105928719043732,-0.32560575008392334
-0.31282326579093933,-0.0548243522644043
-0.4090951681137085,-0.28604328632354736
-0.33390554785728455,-0.3801954984664917
-0.19396165013313293,-0.15362393856048584
-0.2703150808811188,-0.2579519748687744
-0.21381209790706635,-0.30326735973358154
-0.22186985611915588,-0.33841145038604736
-0.2461063265800476,-0.3805103302001953
-0.2643375098705292,-0.18413937091827393
-0.18928149342536926,-0.241233229637146
-0.16997750103473663,-0.3237874507904053
-0.42437389492988586,-0.3449685573577881
-0.4446704089641571,-0.2466113567352295
-0.13785000145435333,-0.23862755298614502
-0.5089818239212036,-0.3936317563056946
-0.2607727348804474,-0.3276054859161377
-0.40705060958862305,-0.4682455062866211
-0.5144879817962646,-0.5365553498268127
-0.3377276360988617,-0.0894402265548706
-0.3945186138153076,-0.42698806524276733
-0.183309406042099,0.008004426956176758
-0.4217929244041443,-0.3741414546966553
-0.22526347637176514,-0.3217306137084961
-0.23549960553646088,-0.29899275302886963
-0.3880843222141266,-0.4263231158256531
-0.21180008351802826,-0.37276577949523926
-0.25721481442451477,-0.32492947578430176
-0.15397363901138306,-0.2886885404586792
-0.3180214464664459,-0.3908127546310425
-0.15513649582862854,-0.1750239133834839
-0.305139422416687,-0.3629852533340454
-0.22739331424236298,-0.257232666015625
-0.20442163944244385,-0.1551586389541626
-0.262679785490036,-0.19346106052398682
-0.14043274521827698,-0.13073396682739258
-0.3298007845878601,-0.3357675075531006
-0.276652455329895,-0.272890567779541
-0.24052336812019348,-0.3211246728897095
-0.41522109508514404,-0.20302069187164307
-0.25231173634529114,-0.36436378955841064
-0.2604254186153412,-0.3437080383300781
-0.31555959582328796,-0.39945870637893677
-0.39055106043815613,-0.42006444931030273
-0.18900926411151886,-0.1059335470199585
-0.23675616085529327,0.02361166477203369
-0.38837406039237976,-0.41020816564559937
-0.17496399581432343,-0.238922119140625
-0.18282529711723328,-0.2637147903442383
-0.2499934732913971,-0.32734501361846924
-0.42424625158309937,-0.41357892751693726
-0.24018430709838867,-0.3547239303588867
-0.3897292912006378,-0.35839760303497314
-0.30484738945961,-0.08352482318878174
-0.2774747908115387,-0.21217548847198486
-0.43433961272239685,-0.13142919540405273
-0.17187684774398804,-0.06257855892181396
-0.23084260523319244,-0.33305561542510986
-0.3374677002429962,-0.33064794540405273
-0.20405244827270508,-0.24206972122192383
-0.14541932940483093,-0.13649404048919678
-0.2946878671646118,-0.35619843006134033
-0.1862712800502777,-0.28588640689849854
-0.39525213837623596,-0.3953931927680969
-0.17986124753952026,-0.3381096124649048
-0.23266799747943878,-0.3007696866989136
-0.21271416544914246,-0.2714970111846924
-0.11988916993141174,-0.16852450370788574
-0.1753227710723877,-0.2712596654891968
-0.41581591963768005,-0.38637852668762207
-0.3373400568962097,-0.40768367052078247
-0.24572966992855072,-0.18870317935943604
